Customer_ID,Account_Age,Service_Usage,Billing_Info,Support_Interactions,Contract_Type,Age,Gender,Location,Income_Bracket,Transaction_Count,Payment_Frequency,Login_Frequency,NPS_Score,Churn_Flag
272,2,84.4,Monthly AutoPay,3,Prepaid,22,Female,Mumbai,Low,21,Yearly,8,-89,0
273,2,47.13,Monthly AutoPay,7,Monthly,65,Male,Mumbai,Low,25,Monthly,12,-92,0
274,92,10.25,Yearly Plan,10,Monthly,66,Male,Bangalore,Medium,48,Quarterly,25,-43,0
275,54,70.98,Manual Monthly,4,Prepaid,27,Male,Bangalore,High,31,Yearly,8,-84,1
276,87,49.44,Monthly AutoPay,1,Monthly,24,Female,Bangalore,High,2,Quarterly,24,95,1
277,101,19.9,Yearly Plan,3,Monthly,47,Female,Chennai,Low,19,Monthly,6,32,0
278,96,2.55,Monthly AutoPay,6,Prepaid,42,Male,Mumbai,High,30,Yearly,29,25,0
279,97,42.38,Yearly Plan,3,Prepaid,59,Male,Delhi,High,17,Monthly,13,1,0
280,1,9.48,Yearly Plan,14,Yearly,51,Female,Delhi,High,29,Yearly,1,-76,0
281,19,10.32,Monthly AutoPay,5,Yearly,64,Male,Delhi,Low,4,Quarterly,19,-13,0
282,2,27.47,Monthly AutoPay,1,Yearly,38,Male,Bangalore,Medium,9,Quarterly,13,-43,0
283,53,63.42,Manual Monthly,8,Prepaid,46,Male,Bangalore,Low,19,Yearly,5,-65,0
284,44,53.46,Manual Monthly,3,Yearly,34,Male,Bangalore,Low,2,Monthly,26,-32,0
285,90,7.83,Yearly Plan,12,Monthly,53,Male,Chennai,High,18,Quarterly,17,13,1
286,32,96.87,Monthly AutoPay,0,Yearly,57,Male,Mumbai,Low,2,Yearly,13,-58,0
287,70,88.83,Manual Monthly,13,Yearly,68,Male,Delhi,High,27,Quarterly,17,-89,0
288,32,26.66,Yearly Plan,2,Yearly,38,Female,Mumbai,Low,35,Quarterly,23,55,0
289,119,13.11,Manual Monthly,12,Prepaid,51,Male,Delhi,Low,15,Quarterly,27,71,0
290,68,94.3,Yearly Plan,13,Monthly,33,Female,Mumbai,Medium,47,Yearly,18,32,0
291,55,46.65,Manual Monthly,6,Prepaid,63,Male,Bangalore,High,14,Yearly,21,55,0
292,75,31.81,Monthly AutoPay,13,Monthly,61,Male,Chennai,Low,1,Quarterly,14,-57,0
293,56,49.55,Prepaid,13,Yearly,26,Female,Delhi,Low,5,Quarterly,4,25,0
294,17,77.5,Prepaid,9,Yearly,61,Male,Hyderabad,Medium,35,Quarterly,8,-59,0
295,38,17.67,Yearly Plan,8,Monthly,20,Female,Delhi,High,25,Quarterly,27,-75,1
296,24,76.98,Prepaid,5,Prepaid,40,Female,Chennai,Low,46,Monthly,28,19,0
297,69,75.2,Prepaid,13,Prepaid,30,Male,Mumbai,High,32,Yearly,27,-55,0
298,116,54.4,Yearly Plan,13,Yearly,55,Male,Delhi,Low,12,Quarterly,17,-52,0
299,98,86.72,Prepaid,12,Monthly,51,Male,Mumbai,High,38,Quarterly,9,24,1
300,70,14.08,Manual Monthly,13,Monthly,47,Male,Bangalore,High,29,Quarterly,25,-21,0
301,86,59.95,Manual Monthly,3,Monthly,56,Male,Chennai,Low,20,Quarterly,4,-1,0
302,11,45.48,Manual Monthly,1,Monthly,43,Male,Chennai,Medium,41,Quarterly,18,20,0
303,112,42.81,Monthly AutoPay,8,Yearly,49,Female,Delhi,Low,48,Yearly,7,-87,0
304,16,26.0,Manual Monthly,11,Prepaid,37,Female,Mumbai,Medium,3,Monthly,21,23,0
305,97,37.86,Prepaid,13,Yearly,63,Male,Hyderabad,Medium,45,Quarterly,18,-20,0
306,73,11.71,Prepaid,7,Monthly,55,Male,Mumbai,Low,43,Monthly,12,-66,0
307,59,25.91,Manual Monthly,6,Prepaid,26,Female,Mumbai,Low,25,Quarterly,16,-67,1
308,70,27.92,Monthly AutoPay,1,Yearly,56,Male,Mumbai,Medium,42,Yearly,29,70,0
309,80,72.35,Manual Monthly,1,Monthly,68,Male,Mumbai,Low,11,Monthly,6,4,0
310,93,5.81,Monthly AutoPay,7,Yearly,33,Male,Mumbai,Low,30,Quarterly,24,-61,1
311,3,65.47,Monthly AutoPay,8,Monthly,62,Female,Delhi,Medium,32,Quarterly,22,-36,0
312,20,22.92,Manual Monthly,8,Yearly,55,Male,Delhi,Low,29,Yearly,23,-1,1
313,59,9.1,Monthly AutoPay,7,Yearly,21,Female,Hyderabad,Low,8,Yearly,25,18,0
314,36,30.78,Prepaid,0,Yearly,29,Male,Chennai,High,10,Quarterly,13,-34,0
315,19,23.22,Manual Monthly,4,Monthly,43,Female,Chennai,Medium,16,Yearly,3,-57,0
316,90,55.65,Prepaid,6,Prepaid,27,Female,Hyderabad,High,44,Quarterly,25,86,1
317,67,36.38,Monthly AutoPay,9,Prepaid,33,Female,Mumbai,High,28,Monthly,10,-100,1
318,19,96.63,Yearly Plan,5,Monthly,18,Female,Bangalore,Low,11,Monthly,20,94,0
319,20,96.39,Manual Monthly,10,Prepaid,29,Female,Delhi,Medium,42,Monthly,27,-67,0
320,96,44.93,Yearly Plan,11,Prepaid,69,Male,Hyderabad,Medium,12,Monthly,16,-4,1
321,71,79.71,Yearly Plan,0,Yearly,68,Female,Chennai,Low,43,Yearly,7,2,0
322,52,2.31,Yearly Plan,9,Yearly,39,Female,Mumbai,High,41,Quarterly,3,11,0
323,105,55.23,Yearly Plan,14,Monthly,46,Female,Mumbai,Medium,38,Quarterly,5,-3,0
324,33,74.59,Prepaid,5,Monthly,36,Male,Mumbai,High,17,Monthly,16,-7,0
325,40,22.48,Manual Monthly,3,Yearly,47,Male,Bangalore,Low,40,Quarterly,21,-25,0
326,39,7.06,Prepaid,2,Monthly,45,Male,Hyderabad,Low,27,Quarterly,8,24,1
327,82,16.44,Monthly AutoPay,3,Monthly,38,Male,Delhi,High,6,Yearly,27,25,1
328,104,44.74,Manual Monthly,7,Prepaid,35,Male,Delhi,High,48,Quarterly,21,65,1
329,1,51.13,Manual Monthly,10,Monthly,58,Female,Delhi,Medium,36,Monthly,15,5,0
330,11,38.71,Prepaid,5,Monthly,41,Male,Mumbai,Medium,29,Yearly,7,46,1
331,92,44.56,Monthly AutoPay,8,Yearly,43,Female,Chennai,Low,8,Yearly,20,-90,0
332,57,47.55,Yearly Plan,4,Monthly,53,Female,Mumbai,High,39,Monthly,6,-31,0
333,89,77.17,Monthly AutoPay,10,Yearly,60,Female,Mumbai,High,8,Monthly,14,-19,0
334,50,11.42,Prepaid,8,Monthly,33,Female,Bangalore,Low,18,Quarterly,10,-11,0
335,23,77.13,Prepaid,3,Prepaid,69,Male,Mumbai,High,16,Monthly,11,61,1
336,31,69.17,Prepaid,13,Yearly,49,Male,Mumbai,High,23,Monthly,20,-51,0
337,94,74.42,Yearly Plan,14,Monthly,19,Male,Bangalore,High,40,Quarterly,5,72,0
338,42,73.71,Manual Monthly,11,Monthly,26,Female,Mumbai,Low,14,Quarterly,28,48,0
339,99,47.59,Monthly AutoPay,3,Prepaid,35,Male,Hyderabad,High,19,Monthly,23,22,0
340,7,21.93,Monthly AutoPay,5,Monthly,66,Female,Hyderabad,Medium,7,Monthly,27,84,0
341,16,54.13,Yearly Plan,13,Prepaid,66,Male,Hyderabad,Medium,39,Quarterly,6,-73,0
342,90,95.84,Prepaid,12,Yearly,63,Male,Bangalore,Low,35,Monthly,14,-86,1
343,112,59.26,Monthly AutoPay,9,Yearly,62,Female,Delhi,Low,13,Yearly,11,-96,0
344,116,2.09,Manual Monthly,10,Monthly,36,Female,Hyderabad,Medium,37,Monthly,27,21,0
345,60,6.91,Monthly AutoPay,6,Yearly,55,Male,Chennai,High,48,Quarterly,16,-58,1
346,113,99.29,Prepaid,13,Prepaid,29,Female,Chennai,High,26,Yearly,16,31,0
347,2,8.12,Monthly AutoPay,1,Prepaid,30,Male,Mumbai,Low,6,Quarterly,16,82,0
348,1,5.56,Prepaid,3,Monthly,52,Male,Delhi,High,43,Monthly,4,-53,0
349,48,35.95,Manual Monthly,14,Prepaid,65,Female,Mumbai,Medium,44,Yearly,26,68,0
350,12,96.96,Yearly Plan,12,Prepaid,27,Female,Hyderabad,High,4,Monthly,15,62,0
351,69,32.55,Prepaid,7,Prepaid,39,Male,Chennai,High,11,Yearly,13,5,0
352,37,41.58,Prepaid,8,Monthly,27,Male,Bangalore,Medium,24,Monthly,27,78,0
353,32,63.77,Monthly AutoPay,4,Yearly,67,Male,Delhi,Low,30,Quarterly,27,-31,1
354,119,3.39,Yearly Plan,5,Prepaid,52,Male,Mumbai,High,9,Yearly,22,26,0
355,9,89.88,Prepaid,9,Yearly,62,Male,Chennai,High,6,Monthly,21,-88,0
356,105,52.42,Monthly AutoPay,11,Yearly,33,Male,Hyderabad,High,13,Monthly,28,61,0
357,99,47.21,Manual Monthly,6,Monthly,53,Female,Hyderabad,High,36,Yearly,26,-95,0
358,19,86.21,Yearly Plan,6,Monthly,28,Female,Delhi,High,8,Monthly,17,66,0
359,48,95.35,Monthly AutoPay,14,Yearly,34,Male,Mumbai,Low,9,Yearly,29,-17,0
360,80,42.92,Yearly Plan,2,Monthly,42,Female,Hyderabad,High,32,Yearly,7,-39,1
361,3,18.07,Prepaid,12,Yearly,18,Male,Chennai,Medium,31,Monthly,26,96,1
362,20,81.76,Monthly AutoPay,1,Prepaid,29,Male,Mumbai,Low,42,Quarterly,27,32,0
363,24,40.92,Manual Monthly,9,Yearly,20,Male,Chennai,Medium,35,Quarterly,14,-75,0
364,54,93.62,Manual Monthly,7,Yearly,68,Female,Hyderabad,High,19,Quarterly,16,54,0
365,33,95.04,Monthly AutoPay,8,Prepaid,26,Female,Chennai,Low,21,Quarterly,11,75,1
366,24,12.37,Monthly AutoPay,10,Monthly,36,Male,Hyderabad,High,39,Yearly,29,-15,0
367,116,95.7,Yearly Plan,7,Yearly,36,Female,Bangalore,Medium,2,Quarterly,8,21,0
368,75,37.46,Monthly AutoPay,7,Monthly,67,Female,Mumbai,Medium,24,Yearly,13,98,0
369,113,64.98,Yearly Plan,14,Prepaid,37,Male,Chennai,High,28,Monthly,19,-81,1
370,72,4.44,Prepaid,1,Yearly,28,Female,Mumbai,High,17,Monthly,21,20,0
371,36,89.0,Monthly AutoPay,10,Yearly,41,Male,Chennai,Low,28,Monthly,15,-41,0
372,38,64.52,Prepaid,3,Yearly,39,Male,Hyderabad,Low,10,Monthly,18,63,0
373,104,64.71,Manual Monthly,5,Yearly,18,Male,Hyderabad,High,13,Quarterly,1,27,0
374,84,90.32,Yearly Plan,7,Monthly,61,Female,Bangalore,Low,32,Yearly,1,21,1
375,99,51.33,Yearly Plan,12,Monthly,60,Female,Chennai,Low,33,Quarterly,11,51,0
376,112,41.64,Manual Monthly,1,Prepaid,27,Female,Bangalore,Low,23,Yearly,6,-71,1
377,89,86.75,Prepaid,11,Monthly,28,Male,Chennai,Medium,26,Quarterly,8,-55,0
378,99,74.5,Yearly Plan,7,Yearly,25,Female,Bangalore,Medium,36,Monthly,1,-31,1
379,25,94.95,Manual Monthly,0,Prepaid,34,Female,Mumbai,High,37,Monthly,25,-66,0
380,93,94.07,Manual Monthly,10,Yearly,23,Male,Hyderabad,Low,38,Quarterly,24,98,0
381,18,38.85,Manual Monthly,5,Yearly,24,Male,Chennai,High,14,Quarterly,19,5,0
382,110,45.25,Monthly AutoPay,7,Prepaid,48,Male,Delhi,Medium,13,Monthly,28,83,1
383,82,26.34,Prepaid,7,Yearly,54,Male,Delhi,Low,48,Monthly,22,81,0
384,66,66.4,Manual Monthly,11,Yearly,21,Male,Hyderabad,Low,28,Monthly,21,15,0
385,54,37.09,Prepaid,10,Prepaid,24,Male,Delhi,Medium,38,Monthly,22,32,0
386,35,78.82,Yearly Plan,6,Monthly,33,Female,Delhi,Low,25,Yearly,23,58,0
387,80,13.03,Monthly AutoPay,6,Prepaid,42,Male,Delhi,Low,19,Quarterly,22,26,0
388,61,12.52,Manual Monthly,13,Prepaid,53,Male,Bangalore,High,13,Monthly,19,-3,1
389,41,21.24,Manual Monthly,10,Prepaid,52,Female,Bangalore,High,48,Monthly,17,35,0
390,100,9.34,Manual Monthly,9,Monthly,31,Male,Chennai,Medium,40,Quarterly,8,-81,0
391,33,62.38,Yearly Plan,10,Prepaid,53,Female,Bangalore,High,43,Yearly,4,-90,0
392,68,15.59,Monthly AutoPay,11,Monthly,26,Male,Mumbai,High,47,Monthly,7,56,0
393,33,16.84,Prepaid,8,Yearly,28,Female,Chennai,Low,35,Quarterly,5,-73,1
394,14,2.41,Prepaid,1,Prepaid,18,Female,Delhi,High,3,Monthly,16,-83,0
395,21,78.43,Prepaid,12,Yearly,26,Female,Delhi,High,4,Quarterly,29,-45,1
396,48,81.42,Prepaid,0,Yearly,42,Female,Hyderabad,Low,44,Quarterly,10,-53,0
397,20,17.04,Prepaid,11,Monthly,57,Female,Chennai,High,12,Quarterly,21,46,0
398,8,74.21,Prepaid,1,Yearly,32,Male,Delhi,High,23,Monthly,19,-56,0
399,7,43.92,Prepaid,13,Yearly,41,Female,Bangalore,Medium,4,Quarterly,22,92,1
400,67,24.72,Monthly AutoPay,13,Prepaid,25,Female,Delhi,Low,5,Yearly,14,-25,0
401,17,62.52,Monthly AutoPay,2,Yearly,69,Female,Delhi,High,34,Yearly,6,63,1
402,33,18.67,Yearly Plan,14,Prepaid,46,Male,Hyderabad,High,16,Yearly,11,-33,0
403,48,75.93,Manual Monthly,8,Yearly,24,Male,Delhi,High,22,Quarterly,16,43,0
404,76,5.71,Monthly AutoPay,9,Monthly,63,Male,Mumbai,High,25,Quarterly,24,-77,0
405,59,95.95,Manual Monthly,12,Yearly,35,Male,Mumbai,Low,24,Quarterly,4,76,1
406,115,8.12,Yearly Plan,6,Monthly,20,Male,Delhi,High,43,Quarterly,6,60,0
407,86,58.37,Monthly AutoPay,4,Prepaid,64,Male,Delhi,Medium,7,Monthly,22,-20,0
408,119,90.32,Yearly Plan,4,Prepaid,41,Female,Mumbai,Medium,11,Quarterly,18,-34,0
409,22,2.18,Monthly AutoPay,5,Yearly,37,Male,Bangalore,High,36,Yearly,18,45,0
410,110,50.35,Monthly AutoPay,1,Yearly,48,Male,Chennai,High,32,Quarterly,1,24,0
411,30,35.65,Prepaid,0,Prepaid,43,Female,Mumbai,Low,4,Yearly,10,-45,1
412,38,58.45,Manual Monthly,10,Prepaid,55,Female,Hyderabad,Low,20,Quarterly,14,41,0
413,102,23.32,Yearly Plan,0,Prepaid,64,Male,Mumbai,Low,25,Quarterly,1,76,0
414,109,7.43,Prepaid,2,Monthly,63,Female,Chennai,Medium,21,Quarterly,26,-7,0
415,51,62.97,Monthly AutoPay,0,Yearly,60,Male,Mumbai,Medium,38,Yearly,24,-12,0
416,54,42.27,Monthly AutoPay,8,Prepaid,25,Male,Chennai,High,22,Monthly,27,88,1
417,8,62.63,Yearly Plan,9,Prepaid,49,Female,Bangalore,High,29,Monthly,14,-93,0
418,27,21.84,Manual Monthly,12,Yearly,25,Male,Bangalore,Medium,35,Yearly,17,-11,0
419,27,34.54,Yearly Plan,14,Yearly,22,Female,Delhi,Medium,44,Quarterly,27,-91,0
420,98,56.61,Monthly AutoPay,12,Monthly,33,Male,Bangalore,High,46,Monthly,2,-91,0
421,21,59.72,Prepaid,12,Prepaid,44,Male,Mumbai,Medium,27,Monthly,19,-55,1
422,30,37.86,Yearly Plan,14,Yearly,56,Male,Hyderabad,High,1,Yearly,9,-50,0
423,97,28.73,Prepaid,4,Monthly,18,Female,Mumbai,Low,41,Quarterly,11,22,0
424,28,28.1,Manual Monthly,8,Prepaid,22,Male,Bangalore,High,28,Yearly,21,41,1
425,111,18.3,Manual Monthly,4,Monthly,20,Female,Hyderabad,Low,21,Quarterly,18,-33,1
426,64,33.22,Prepaid,0,Yearly,62,Male,Bangalore,Low,10,Quarterly,3,-71,0
427,97,20.74,Manual Monthly,10,Monthly,69,Male,Chennai,Medium,38,Monthly,29,11,0
428,69,63.75,Prepaid,11,Prepaid,34,Female,Mumbai,Medium,29,Yearly,19,-77,0
429,61,57.34,Prepaid,6,Yearly,50,Female,Hyderabad,Low,20,Monthly,24,29,0
430,48,38.88,Prepaid,6,Prepaid,36,Female,Delhi,Low,38,Yearly,19,23,0
431,19,33.26,Manual Monthly,3,Monthly,21,Female,Hyderabad,Medium,7,Quarterly,27,45,1
432,4,24.52,Prepaid,2,Monthly,30,Male,Hyderabad,High,33,Monthly,1,-85,0
433,35,54.01,Manual Monthly,0,Monthly,68,Female,Hyderabad,Medium,13,Monthly,19,-7,1
434,64,91.97,Prepaid,6,Yearly,67,Female,Delhi,Medium,17,Quarterly,22,37,0
435,49,68.88,Prepaid,4,Monthly,60,Female,Hyderabad,Low,9,Yearly,23,-53,1
436,17,74.7,Manual Monthly,9,Yearly,43,Female,Mumbai,Medium,16,Quarterly,18,-33,0
437,44,83.6,Prepaid,0,Monthly,58,Female,Hyderabad,Low,7,Quarterly,4,92,0
438,92,35.81,Prepaid,0,Monthly,48,Male,Bangalore,Low,40,Monthly,7,-12,0
439,30,7.22,Manual Monthly,14,Yearly,52,Female,Hyderabad,High,41,Quarterly,6,56,0
440,93,62.63,Monthly AutoPay,2,Yearly,33,Male,Hyderabad,Medium,5,Yearly,24,81,0
441,46,19.68,Yearly Plan,2,Yearly,41,Female,Delhi,Medium,12,Quarterly,24,-12,0
442,117,57.34,Manual Monthly,1,Prepaid,47,Male,Chennai,High,14,Quarterly,11,-3,0
443,6,74.21,Prepaid,7,Monthly,34,Male,Delhi,Medium,44,Yearly,3,32,1
444,99,78.58,Yearly Plan,12,Prepaid,30,Female,Delhi,High,27,Quarterly,29,19,1
445,105,30.88,Yearly Plan,11,Monthly,55,Female,Hyderabad,Medium,49,Quarterly,14,-15,1
446,37,51.73,Prepaid,7,Monthly,24,Female,Chennai,Medium,10,Quarterly,6,-82,0
447,24,62.48,Prepaid,5,Monthly,26,Female,Delhi,Low,6,Yearly,24,-50,0
448,93,82.13,Monthly AutoPay,4,Monthly,38,Male,Bangalore,High,20,Yearly,26,7,0
449,113,76.38,Prepaid,12,Prepaid,47,Male,Chennai,Medium,47,Quarterly,22,49,0
450,46,98.81,Yearly Plan,13,Monthly,54,Female,Delhi,Medium,49,Quarterly,13,35,1
451,53,1.8,Prepaid,5,Prepaid,54,Male,Hyderabad,High,24,Yearly,1,63,0
452,95,44.31,Yearly Plan,0,Yearly,39,Female,Bangalore,Low,27,Yearly,17,90,1
453,99,26.35,Manual Monthly,1,Prepaid,64,Female,Chennai,Medium,5,Quarterly,26,46,1
454,60,12.87,Manual Monthly,6,Monthly,48,Female,Bangalore,Medium,44,Yearly,28,75,0
455,97,91.24,Yearly Plan,0,Prepaid,21,Male,Mumbai,Medium,9,Quarterly,20,-42,1
456,116,99.8,Manual Monthly,7,Prepaid,27,Male,Delhi,Low,7,Monthly,4,-72,0
457,63,18.88,Monthly AutoPay,2,Yearly,47,Male,Hyderabad,Low,8,Yearly,14,-8,0
458,85,4.8,Yearly Plan,13,Yearly,47,Female,Mumbai,High,44,Monthly,23,26,0
459,32,28.23,Yearly Plan,3,Yearly,58,Female,Hyderabad,Medium,10,Quarterly,29,-21,0
460,87,83.65,Prepaid,6,Monthly,24,Male,Delhi,Low,25,Yearly,5,3,0
461,33,30.1,Monthly AutoPay,9,Prepaid,32,Male,Mumbai,Medium,39,Yearly,25,86,0
462,67,6.63,Prepaid,6,Prepaid,36,Male,Chennai,High,33,Monthly,20,17,1
463,18,6.2,Monthly AutoPay,1,Yearly,27,Male,Mumbai,High,9,Yearly,5,-68,0
464,25,43.31,Monthly AutoPay,4,Monthly,56,Female,Chennai,High,43,Monthly,10,4,0
465,106,93.25,Monthly AutoPay,7,Monthly,44,Female,Chennai,High,41,Yearly,11,85,0
466,95,29.31,Yearly Plan,8,Monthly,20,Female,Hyderabad,Low,49,Quarterly,13,-16,1
467,54,43.29,Manual Monthly,12,Yearly,52,Female,Bangalore,High,31,Monthly,6,-40,0
468,58,11.09,Manual Monthly,4,Monthly,69,Male,Bangalore,High,37,Yearly,19,-2,0
469,67,49.86,Prepaid,1,Monthly,35,Female,Chennai,Low,49,Monthly,13,-51,0
470,104,69.96,Prepaid,3,Monthly,41,Female,Delhi,Medium,28,Monthly,14,-63,1
471,46,27.84,Manual Monthly,10,Yearly,30,Male,Bangalore,Medium,10,Quarterly,5,24,1
472,24,30.37,Manual Monthly,4,Yearly,61,Female,Bangalore,Low,8,Monthly,7,26,1
473,114,84.36,Monthly AutoPay,5,Prepaid,34,Male,Delhi,High,34,Yearly,12,-55,0
474,32,2.03,Prepaid,11,Prepaid,34,Female,Hyderabad,High,7,Monthly,19,-98,0
475,47,64.01,Prepaid,5,Prepaid,28,Male,Chennai,Low,34,Quarterly,23,-79,0
476,86,39.99,Prepaid,12,Yearly,34,Female,Mumbai,Medium,43,Monthly,22,24,0
477,23,30.54,Prepaid,11,Prepaid,69,Male,Mumbai,High,30,Yearly,26,-84,0
478,66,66.1,Manual Monthly,0,Monthly,66,Female,Chennai,Medium,26,Monthly,18,-38,0
479,27,83.63,Manual Monthly,5,Yearly,36,Male,Hyderabad,Medium,42,Quarterly,8,-93,0
480,106,56.28,Yearly Plan,10,Yearly,24,Male,Mumbai,Low,48,Quarterly,18,-1,1
481,2,4.08,Yearly Plan,9,Prepaid,36,Male,Bangalore,High,32,Monthly,2,93,0
482,90,46.68,Manual Monthly,0,Monthly,51,Male,Hyderabad,Low,31,Yearly,10,-17,0
483,17,46.81,Monthly AutoPay,12,Monthly,46,Female,Delhi,High,43,Monthly,25,7,1
484,104,54.84,Manual Monthly,4,Yearly,47,Male,Chennai,Medium,24,Yearly,4,2,0
485,33,67.42,Monthly AutoPay,10,Yearly,59,Female,Mumbai,Low,22,Yearly,2,-23,1
486,9,2.91,Prepaid,14,Prepaid,46,Female,Chennai,High,17,Monthly,6,-32,0
487,43,50.7,Yearly Plan,6,Monthly,55,Male,Delhi,Low,31,Monthly,29,97,0
488,118,59.24,Monthly AutoPay,13,Yearly,65,Female,Mumbai,Low,20,Quarterly,15,53,1
489,48,34.99,Prepaid,13,Monthly,25,Female,Chennai,Low,43,Monthly,27,-70,0
490,39,67.17,Manual Monthly,7,Yearly,21,Male,Delhi,High,5,Quarterly,27,77,0
491,93,23.59,Yearly Plan,10,Prepaid,45,Female,Bangalore,Medium,40,Yearly,7,87,0
492,42,32.42,Manual Monthly,10,Yearly,69,Female,Delhi,High,35,Quarterly,4,5,0
493,119,96.31,Prepaid,12,Yearly,28,Male,Hyderabad,Medium,17,Quarterly,18,-72,0
494,26,35.46,Prepaid,4,Yearly,35,Female,Hyderabad,Low,48,Quarterly,6,-44,0
495,99,35.3,Manual Monthly,1,Prepaid,38,Female,Delhi,Medium,8,Monthly,17,28,1
496,50,59.97,Prepaid,2,Prepaid,64,Female,Bangalore,Low,39,Monthly,14,34,0
497,25,97.13,Prepaid,11,Prepaid,65,Male,Chennai,High,33,Yearly,24,57,0
498,24,98.32,Monthly AutoPay,6,Yearly,57,Male,Chennai,Low,38,Yearly,9,78,0
499,13,58.39,Manual Monthly,9,Yearly,49,Male,Bangalore,Medium,31,Quarterly,24,-51,1
500,60,1.11,Manual Monthly,3,Monthly,34,Female,Mumbai,Medium,17,Quarterly,18,32,0
501,7,90.16,Yearly Plan,14,Prepaid,51,Male,Delhi,Low,14,Monthly,20,89,1
502,57,57.45,Monthly AutoPay,0,Prepaid,34,Male,Hyderabad,Medium,25,Yearly,11,-93,0
503,36,37.23,Monthly AutoPay,2,Yearly,32,Male,Hyderabad,High,20,Yearly,24,-71,0
504,45,83.09,Prepaid,9,Prepaid,37,Female,Hyderabad,Medium,10,Yearly,26,-62,0
505,20,40.58,Yearly Plan,13,Monthly,56,Female,Chennai,Low,48,Monthly,11,-45,0
506,65,4.37,Yearly Plan,14,Prepaid,28,Male,Chennai,Low,17,Quarterly,3,-90,0
507,8,82.29,Monthly AutoPay,1,Prepaid,36,Male,Bangalore,Medium,28,Monthly,28,51,0
508,110,55.04,Yearly Plan,8,Prepaid,49,Female,Mumbai,Low,27,Yearly,7,-22,0
509,16,34.48,Monthly AutoPay,0,Monthly,41,Male,Delhi,Low,15,Quarterly,8,-35,1
510,14,25.84,Yearly Plan,8,Monthly,23,Male,Hyderabad,Low,18,Quarterly,14,-19,1
511,76,59.79,Monthly AutoPay,14,Prepaid,35,Female,Bangalore,Low,16,Yearly,4,88,0
512,115,21.6,Monthly AutoPay,9,Monthly,58,Female,Mumbai,Low,32,Quarterly,28,16,0
513,87,33.06,Prepaid,4,Yearly,65,Female,Chennai,High,33,Yearly,5,-9,0
514,15,64.02,Prepaid,11,Prepaid,30,Female,Hyderabad,Low,7,Yearly,11,-60,0
515,92,88.27,Yearly Plan,5,Monthly,43,Male,Delhi,Low,33,Monthly,29,64,0
516,98,53.76,Prepaid,5,Monthly,25,Male,Hyderabad,High,49,Quarterly,18,-61,0
517,66,76.15,Manual Monthly,11,Monthly,43,Female,Hyderabad,Medium,2,Yearly,7,50,0
518,32,76.54,Manual Monthly,5,Yearly,66,Male,Delhi,Low,49,Yearly,13,-17,0
519,87,66.77,Yearly Plan,8,Monthly,31,Female,Bangalore,Low,27,Quarterly,16,-52,1
520,63,25.34,Monthly AutoPay,13,Yearly,58,Female,Delhi,Low,30,Yearly,9,29,1
521,86,86.81,Prepaid,12,Yearly,23,Female,Delhi,High,24,Monthly,11,49,0
522,51,44.19,Yearly Plan,12,Monthly,33,Female,Chennai,Low,21,Monthly,7,-33,1
523,25,5.38,Manual Monthly,8,Yearly,52,Female,Bangalore,High,36,Monthly,27,25,0
524,58,25.22,Monthly AutoPay,10,Monthly,51,Female,Bangalore,Low,14,Yearly,14,34,0
525,63,76.79,Prepaid,9,Monthly,57,Male,Mumbai,Medium,3,Monthly,5,61,0
526,62,7.84,Monthly AutoPay,6,Monthly,44,Female,Mumbai,High,43,Monthly,11,81,1
527,22,15.59,Monthly AutoPay,2,Prepaid,53,Female,Chennai,Medium,33,Quarterly,2,-8,1
528,58,69.73,Prepaid,14,Yearly,29,Female,Chennai,High,4,Yearly,24,17,1
529,58,89.37,Prepaid,6,Yearly,18,Female,Mumbai,High,29,Monthly,4,-96,0
530,86,63.74,Manual Monthly,4,Monthly,46,Female,Mumbai,High,4,Monthly,13,57,0
531,49,23.01,Manual Monthly,8,Yearly,34,Female,Bangalore,High,19,Yearly,3,91,1
532,52,6.29,Monthly AutoPay,7,Monthly,35,Female,Mumbai,Medium,43,Yearly,20,77,1
533,42,61.9,Monthly AutoPay,9,Yearly,66,Male,Delhi,Low,38,Yearly,1,50,1
534,70,5.69,Manual Monthly,11,Yearly,33,Male,Hyderabad,Medium,46,Monthly,25,-36,0
535,15,61.66,Manual Monthly,5,Monthly,52,Male,Delhi,Low,36,Quarterly,14,89,1
536,54,23.33,Monthly AutoPay,4,Monthly,26,Female,Mumbai,Medium,42,Quarterly,7,85,1
537,107,90.56,Yearly Plan,9,Monthly,61,Male,Hyderabad,Medium,33,Yearly,24,-65,0
538,60,48.03,Yearly Plan,1,Yearly,56,Female,Chennai,High,48,Monthly,21,69,0
539,101,23.17,Yearly Plan,10,Prepaid,55,Female,Mumbai,High,28,Monthly,15,-5,1
540,97,85.46,Prepaid,11,Prepaid,60,Female,Mumbai,High,26,Quarterly,20,-30,1
541,8,26.15,Manual Monthly,2,Yearly,23,Male,Chennai,Medium,47,Yearly,14,-80,0
542,53,31.35,Yearly Plan,10,Yearly,43,Female,Mumbai,High,28,Yearly,9,7,0
543,60,83.59,Yearly Plan,10,Monthly,34,Female,Hyderabad,High,34,Yearly,21,-83,0
544,108,31.57,Manual Monthly,2,Monthly,41,Female,Chennai,Medium,45,Monthly,23,-30,0
